ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2020-03-01,11110753,영등포10,영등포10(대방역~순복음교회),9135842,대방역,"1,596","2,756",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9035842,대방역,"28,701","22,422",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9003586,샛강역1번출구.여의도자이,979,"12,070",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9003587,여의도역,"6,349","4,562",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9003746,한국거래소,"1,766","2,101",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9003745,삼부아파트,877,"1,027",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9003814,여의도중학교,744,"1,275",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9003815,63빌딩,"14,349","13,747",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9003816,여의동주민센터,"2,269",900,2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9001999,KBS별관,"12,704","4,241",2020-04-03 11:28
2020-03-01,11110754,영등포11,영등포11(대방역~여의도중학교),9135842,대방역,92,"5,257",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9036300,신도림역,"8,142","1,709",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9032777,현대2차아파트,"1,541","6,065",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9010163,현대3차성원아파트,"2,725","1,467",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9033057,신길1차우성아파트,"1,659",314,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9034734,도림사거리,"4,386",254,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9010094,도림마을금고,"4,728",217,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9003486,문래우체국.문래예술공단,585,"1,866",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9030458,문래자이아파트,"1,380","2,273",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9035453,양화중학교.홈플러스,587,"1,651",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9003597,현대아파트,290,"3,284",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9003598,영등포구청,683,"3,423",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9003601,당산삼성아파트,406,"1,741",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9003602,당산역,"6,419","4,369",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9003600,당산유원제일1차아파트,"2,265",697,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9003599,영등포구청,"5,127",739,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9037171,현대아파트,814,263,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9006424,영등포방사선과,"1,460",906,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9035452,문래역,"2,607","1,186",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9003485,문래우체국.문래예술공단,981,"1,809",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9010100,도림마을금고,378,"5,427",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9030889,건영아파트.도림사거리,"1,105","4,039",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9030865,대림동현대3차아파트,"1,231","2,857",2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9030866,한국방송통신대학교,"1,397",620,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9036038,현대2차아파트후문,"1,398",287,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9033942,대림코오롱아파트,591,686,2020-04-03 11:28
2020-03-01,11110758,영등포12,영등포12(신도림역~당산역),9136300,신도림역,862,"4,328",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9031049,대방천사거리,"4,950","1,321",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9033724,보라매공원입구,749,48,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9035324,대길초등학교,736,176,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9033070,우성2차아파트,943,416,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9005789,새길어린이집.신풍역3번출구,"2,765",486,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9031061,신길광장공원,402,546,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9031063,대성유니드아파트,"2,902",933,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9036100,대성아파트.건영아파트후문,"2,668","1,265",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9030865,대림동현대3차아파트,"2,550","1,793",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9030866,한국방송통신대학교,"1,482",391,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9036038,현대2차아파트후문,"1,841",255,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9033942,대림코오롱아파트,750,"1,507",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9036300,신도림역,"12,330","14,291",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9032999,대림동코오롱아파트,533,587,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9030887,성원아파트입구,"2,565","2,716",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9031068,건영아파트후문,"1,251","2,763",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9036584,신풍프라자,623,"1,492",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9031064,대성유니드아파트,625,721,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9031062,신길광장공원,132,867,2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9014319,신풍역,752,"3,872",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9036101,명신유치원,227,"1,497",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9031051,영진시장,103,"1,485",2020-04-03 11:28
2020-03-01,11110759,영등포13,영등포13(대방천사거리~신도림역),9031048,보라매역,40,"1,532",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007600,순천향병원,179,42,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9011572,한남오거리,"2,832",185,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9035935,한남역.용산노인종합복지관,"2,726",583,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9034243,한남동하이페리온,440,286,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9004333,보광동신동아아파트,"2,094","1,869",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9011575,보광동주민센터,"2,769","1,199",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007703,군인아파트,"1,149","2,102",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9011561,캐피탈호텔,270,618,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9011562,크라운호텔,"2,232","1,215",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9011563,외빈차고,485,348,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9011564,청화아파트,484,788,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007677,보광동삼거리,"2,564","1,181",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007668,보광초등학교,231,479,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007666,수미용실,424,"1,139",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007661,영동김밥,580,"1,349",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007660,도깨비시장,"2,404","5,911",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007659,리버힐빌라앞,965,"1,292",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007656,보광교회,459,786,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007778,이슬람사원,340,533,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007772,보광초등학교후문앞,62,693,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007765,이태원역앞,"1,545","2,902",2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9007759,이태원랜드,425,660,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9032600,이태원119안전센터,27,21,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9011573,제일기획,76,397,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9013198,한남동주민센터,151,624,2020-04-03 11:28
2020-03-01,11110709,용산01,용산01(순천향병원~크라운호텔),9107600,순천향병원,"5,854","3,661",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9011525,한신아파트,"19,896","4,863",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9011526,용암경로당입구,"4,586",374,2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007599,용암한신아파트,"3,498",783,2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007597,우리들가정의원,"7,180","2,199",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007596,남산교회입구,"4,938","4,101",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007592,해방촌오거리,"15,340","11,666",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007706,신흥교회앞,"6,865","1,361",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007699,큰빛의집앞,"2,939","1,934",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9011523,후암동종점,"17,424","5,584",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007693,용산고등학교,"4,829","4,144",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007688,갈월동사회복지회관,"1,796","10,098",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007678,숙대역7번출구,"6,176","24,950",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9135019,남영역,"5,454","17,800",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9035308,문배동이안아파트앞,566,"2,955",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007662,문배어린이공원,"5,083","6,372",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9114413,용산꿈나무종합타운,"10,024","3,598",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9100304,용산경찰서,"3,448",815,2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9102166,남영역,"25,448","5,192",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007654,숙대역5번출구,"23,353","5,170",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9011531,갈월동,"1,544","1,634",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9013481,갑을빌딩,"3,361","1,929",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007767,동자경로당,"1,635","5,695",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007761,후암시장,"4,505","8,889",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007756,후암동주민센터앞,"2,206","3,000",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007751,용산고,"2,780","4,500",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007748,후암동종점,"7,961","7,692",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007741,큰빛의집앞,"2,062","3,209",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007740,신흥교회앞,"2,258","6,291",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007739,해방촌오거리,"7,822","23,372",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007738,남산교회입구,"2,846","3,181",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007736,우리들가정의원,"3,142","4,234",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007734,용암한신아파트,"1,330","2,464",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007732,용암경로당입구,"2,104","3,458",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007731,한신아파트,402,"7,439",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9007763,녹사평역.용산구청,"8,649","15,291",2020-04-03 11:28
2020-03-01,11110710,용산02,용산02(한신아파트~용산경찰서),9111525,한신아파트,60,"1,798",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007602,하얏트호텔,"1,038",82,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9014140,필리핀대사관,"1,365",21,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9011565,가야랑앞,"3,193",147,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007598,디지텍고등학교앞,"7,067",330,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9011566,성도약국,"5,108",502,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007593,시장,"4,529",494,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9000306,해방촌,"3,198","2,765",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9011524,녹사평역,"1,654","5,378",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9003270,전쟁기념관,794,"2,723",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9035029,삼각지역11번출구,660,"6,878",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9135019,남영역,"4,500","8,707",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007681,용산경찰서,910,831,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007670,원효우체국,474,520,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9032253,원효로1동주민센터,"1,488",787,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007665,문배어린이공원,"2,030",398,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9013259,용산CJ나인파크.오리온앞,520,482,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9013258,용산e편한세상,"1,538","1,468",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9005219,용산전자상가17동,594,"1,001",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9005582,신용산지하차도,"2,957","2,142",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007658,신용산역,"9,171","5,070",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007655,KT용산지점,"5,528","1,211",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007776,삼각지역,"4,512",826,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9003269,전쟁기념관,"1,528","1,380",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9032596,녹사평역,104,102,2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9013863,녹사평역.용산구청,"3,148","2,795",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9000307,국군재정관리단,"5,691","4,194",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9011568,대성교회,947,"3,393",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007749,성도약국,"1,399","4,680",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9007746,디지텍고등학교앞,"1,415","7,506",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9011569,가야랑앞,174,"2,691",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9014139,필리핀대사관,15,"1,315",2020-04-03 11:28
2020-03-01,11110711,용산03,용산03(하얏트호텔~용산전자상가),9107602,하얏트호텔,"4,701","9,302",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9034782,서울역서부,"16,699","5,728",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9006422,경기여상입구.서울역서부,"7,645",805,2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9001972,손기정체육공원입구,"3,014","1,181",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9007729,만리시장입구,"5,543","6,203",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9007725,배문중고등학교,"3,662","6,765",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9007721,청파초등학교,"3,932","5,959",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9000314,효창공원후문,"1,723","2,313",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9000377,한겨레신문사입구,"1,405","2,112",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9000328,대한노인회,"2,149","1,603",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9032142,효창운동장.효창동주민센터,754,"1,902",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9000310,서울금양초등학교.국민은행효창동지점,"1,357","1,443",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9032143,효창공원역,"3,108","5,946",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9032144,용문시장,"5,818","3,657",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9100277,남정초등학교,"2,934","1,905",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9101996,용산e편한세상,697,"1,102",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9114413,용산꿈나무종합타운,"2,313","1,676",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9100304,용산경찰서,"1,486","1,620",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9006428,남영역,"9,293","3,144",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9006427,숙대입구역,"9,737","2,210",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9000301,숙대입구역.청파동주민센터,"9,257","2,616",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9000316,숙명여대도서관앞,"4,895","7,348",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9032147,숙명여대정문,"1,631","4,469",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9000312,숙명여대후문.이봉창활동터,"1,347","3,505",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9008180,청파초등학교,"3,115","13,326",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9008179,배문중고교,"2,074","5,718",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9008082,만리시장입구,"1,432","5,504",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9001973,손기정체육공원,121,"1,832",2020-04-03 11:28
2020-03-01,11110529,용산04,용산04(서울역서부~용문시장),9134782,서울역서부,38,"2,176",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009790,연신내역6번출구,"20,279","2,022",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009788,청구성심병원후문,201,277,2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009785,연갈현공판장후문,"1,003","1,117",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009948,갈현1동주민센터,"1,362","2,834",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009944,그린마트,119,"2,725",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009921,후레쉬유통,223,"5,907",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009909,미니마트,34,"2,972",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009892,석광사,"4,079","8,662",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009999,미니마트,"2,968",37,2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009994,후레쉬유통,"5,902",83,2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009985,그린마트,"1,060",118,2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9009981,갈현1동주민센터,"2,236",491,2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9014332,갈현중앙시장,853,"1,120",2020-04-03 11:28
2020-03-01,11110712,은평01,은평01(연신내역~석광사),9109790,연신내역6번출구,"3,322","14,670",2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009932,두산.한신아파트,"1,533",394,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9010000,신사1동경로당,931,2,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009995,라이프씨티후문.광성교회,"1,557",19,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009988,역촌센트레빌,879,9,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009796,천사원입구.서북병원,"2,057",28,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009976,GS편의점.제일영광교회,431,20,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009971,현대화마트,951,95,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009966,역촌초등학교후문,588,419,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009955,우리들약국,580,789,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9014055,풍림아그네스앞,"1,164",347,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9014054,엔젤유치원입구,"1,041",73,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9014053,새생명약국앞,"1,305",275,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9012141,하나은행역촌지점,253,301,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009958,주유소앞.삼성아파트후문,397,84,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009951,동명탕,814,198,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009946,동명여고후문,286,469,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009931,대조동우체국,"1,527","2,149",2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009911,불광전철역,"7,791","8,881",2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9012130,양광교회앞,"1,783",410,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9108960,대조시장,"2,376",273,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9108961,역촌오거리,170,290,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9106076,역촌역역촌오거리,"1,190",759,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9012142,하나은행역촌지점,258,"1,076",2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9014052,새생명약국앞,195,"1,659",2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9014051,엔젤유치원입구,169,"1,040",2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9014050,풍림아그네스앞,698,633,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009816,우리들약국,"1,406",795,2020-04-03 11:28
2020-03-01,11110713,은평02,은평02(두산.한신아파트~불광역),9009804,역촌초등학교후문,124,662,2020-04-03 11:28
