놀ㄹ,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,작업일시
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9013998,문성골,"2,362","4,803",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9003341,독산고개,"4,780","13,741",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),5050066,문성초등학교,"1,789","3,043",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9032823,독산사거리앞,"2,683","2,777",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9004055,독산사거리,852,"1,999",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9012522,서울디지털디자인학교,"1,145","1,734",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9009604,두산어린이공원,"5,601","3,986",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008913,길상마트,"1,763","2,405",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008901,빅마켓.청광아파트,986,"2,420",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9012523,진도2차아파트,"1,362","3,789",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008880,유창슈퍼,417,"2,997",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008861,진도3차아파트,"1,705","2,908",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008841,독산현대아파트,"4,037","2,998",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9012527,두산초등학교,592,"3,364",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008825,독산역,"3,392","14,080",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9009616,금천현대아파트,"1,246","5,624",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9009614,롯데캐슬1차서문.해가든아파트,"1,339","4,402",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008883,금천구종합청사.금천구청역,"6,990","4,982",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9009203,무지개아파트,851,"2,313",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9012541,시흥사거리,"1,254","7,280",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008864,홈플러스.문일중고입구,22,"5,481",2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008846,성지아파트,1,551,2018-04-03 12:31
2018-03-01,11110976,금천06,금천06(시흥1동공영주차장~구로디지털단지역),9008834,시흥1동공영주차장.금천노인종합복지관,1,"1,131",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009225,시흥1동공영주차장.금천노인종합복지관,536,56,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009205,성지아파트,687,6,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009186,홈플러스.문일중고입구,"3,213",187,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9034376,시흥사거리,"2,250",518,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009157,무지개아파트,"1,412",852,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009603,금천구종합청사.금천구청역,"1,012","1,593",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009204,롯데캐슬1차서문.해가든아파트,"1,561",372,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009184,금천현대아파트,"1,395",361,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9012517,독산역,"1,439","1,313",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009091,두산로입구,92,314,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009081,제일모직아울렛,696,950,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9035005,벽산디지털밸리,764,"1,387",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9035007,마리오아울렛,919,"1,668",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9035009,국민연금관리공단앞,"2,393","3,563",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009054,한신IT타워,663,538,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009038,LG전자.W몰,"2,712",855,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050121,가산동주민센터,3,6,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009000,삼성인쇄.TSC,463,189,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9008979,제일모직아울렛,762,39,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9004049,디지털단지오거리,7,5,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9006192,디지털단지오거리,20,12,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050122,한화비즈메트로,24,14,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050123,한국산업기술시험원.디지털탑프라자,4,8,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050124,구로디지털단지우체국,1,8,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9036895,베스트웨스턴구로호텔코오롱싸이언스밸리,0,9,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9035078,구로디지털단지역환승센터,198,75,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9008415,구로디지털단지입구,9,12,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050125,JNK디지털타워,9,10,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050126,에이스하이엔드타워2차,21,28,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050127,만민중앙교회,8,39,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050128,에이스하이엔드타워1차,20,10,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9006193,디지털단지오거리,2,13,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9004048,디지털단지오거리,12,10,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050129,SG세계물산,48,8,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050130,가산로데오거리,27,11,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050131,이앤씨드림타워7차,49,6,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),5050132,가산디지털단지역,186,41,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9008945,두산로입구,91,454,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009193,독산역,"1,121","2,122",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009616,금천현대아파트,273,"1,195",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009614,롯데캐슬1차서문.해가든아파트,309,"1,009",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9008883,금천구종합청사.금천구청역,"1,804","1,042",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9009203,무지개아파트,222,876,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9012541,시흥사거리,386,"2,894",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9008864,홈플러스.문일중고입구,6,"1,566",2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9008846,성지아파트,4,172,2018-04-03 12:31
2018-03-01,11110977,금천07,금천07(시흥1동공영주차장~구로디지털단지역),9008834,시흥1동공영주차장.금천노인종합복지관,6,544,2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009621,난곡중학교,"1,092",53,2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9034904,독산3치안센터,80,2,2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009192,문성중학교,"1,482",415,2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009181,남문교회,"1,778",898,2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009159,태영빌라,"1,576","1,130",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009144,구민문화체육센터,"4,330","2,048",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009139,해찬아파트,"2,300","2,007",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009122,구립독산도서관,"3,819","1,519",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9008959,산기슭공원,"3,999","2,889",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009095,삼익APT.금강APT,"10,513","3,152",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9012547,남부여성발전센터,"5,941","2,787",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9003825,독산동정훈단지,"12,917","2,346",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9003822,독산초등학교,"3,161","3,121",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9031143,금천우체국,"14,603","12,911",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009055,빅마켓,"7,109","2,180",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9031147,진도아파트,"2,061","2,151",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009014,시흥모터스,"1,629","9,861",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009193,독산역,"2,914","36,984",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009616,금천현대아파트,111,"4,049",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),5050061,롯데캐슬1차정문.해가든아파트,121,"2,666",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),5050062,롯데캐슬1차동문,832,"1,842",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009603,금천구종합청사.금천구청역,"17,976","4,964",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009204,롯데캐슬1차서문.해가든아파트,"4,176",436,2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009184,금천현대아파트,"4,059",932,2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9012517,독산역,"37,862","3,713",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9012525,시흥모터스,"1,756","2,171",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9031148,진도아파트,"1,905","3,442",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9035011,현대지식산업센터,"4,991","10,722",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9008827,홈플러스금천점,"13,998","7,753",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9003823,독산초등학교,"1,813","7,225",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9003824,독산동정훈단지,"9,451","11,499",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9010066,남부여성발전센터앞,"3,867","9,596",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9008967,삼익APT.금강APT,"3,012","9,313",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9008963,산기슭공원B,"1,080","6,813",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009640,구립독산도서관,"1,709","6,881",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009635,해찬아파트,654,"3,154",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009631,구민문화체육센터,"1,163","4,021",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009628,태영빌라,286,"2,398",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009626,남문교회,239,"1,811",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9009622,문성중학교,64,"2,593",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9010044,독산3치안센터,32,"2,730",2018-04-03 12:31
2018-03-01,11110913,금천08,금천08(난곡중학교~시흥대교),9109621,난곡중학교,"22,765","10,370",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013862,산기슭공원,399,141,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013861,한울중학교앞,"6,750",42,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013860,한빛무궁화아파트,"2,256",47,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013859,신흥초등학교,510,55,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013864,시흥아파트앞,452,209,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013895,삼성체육공원.삼성산자연공원,482,689,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013926,시흥5동주민센터,"2,967","2,763",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013854,금광포란재.백운한비치아파트,"1,923",701,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013853,관악우방아파트,"5,076","1,389",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013852,차오름길입구,753,179,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013851,시흥계곡앞,"1,135",289,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),5050080,섭리의집,500,222,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013847,영일빌라,"1,133",977,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013865,금천문화원.국립전통예술중고,592,"2,501",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013846,금천고등학교,644,"1,619",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013845,시흥3동공영주차장앞,"1,998","3,938",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013844,기아대교앞,20,961,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013843,석수역,"2,705","9,496",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013842,석수역,"6,294",932,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9008936,시흥3동주민센터앞,"2,054",507,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9003392,박미마을,"3,319",778,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013840,금천폭포공원,"2,437",974,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013839,영일빌라,586,"1,115",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),5050081,섭리의집,201,677,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013838,시흥계곡앞,260,905,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013837,차오름길입구,107,935,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9009067,우방아파트.범일운수종점,"1,777","4,995",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013836,백운한비치.금광포란재아파트,732,"1,192",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013835,시흥5동주민센터,"2,884","1,608",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013834,삼성산자연공원.삼성체육공원,367,649,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013833,시흥아파트앞,106,532,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013832,신흥초등학교,90,713,2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013831,한빛무궁화아파트,27,"2,585",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9013830,한울중학교앞,889,"3,747",2018-04-03 12:31
2018-03-01,11110752,금천11,금천11(산기슭공원~석수역),9113862,산기슭공원,62,"1,393",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9009317,보람사거리,"6,920","1,004",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9012095,계상초등학교,"1,484",260,2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9012101,24시편의점,332,"1,062",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9008799,상계역,"22,982","17,673",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9008804,상계3동파출소,180,474,2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9008807,오뚜기슈퍼,107,"1,411",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9008810,또또슈퍼,237,"2,005",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9008816,대동택시,906,"2,980",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9008822,럭키수퍼,"3,003","7,016",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9009378,한신1차아파트후문,"1,455","2,601",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9009352,은성마트,174,"1,514",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9009340,한신1차아파트정문,"1,669","1,770",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9012093,한신3차아파트,"1,490","1,858",2018-04-03 12:31
2018-03-01,11110564,노원01,노원01(보람사거리~상계역),9109317,보람사거리,"2,389",960,2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9013069,수락리버시티1단지정문,"10,807",123,2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012072,수락리버시티3.4단지,"15,594",208,2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9002901,수락중고등학교,"4,313","1,706",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9002903,은빛아파트2단지,"5,105","4,247",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9008815,수락산역,"12,688","12,439",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012075,노일초등학교,"3,627","3,810",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012077,노일중학교,296,"1,731",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009354,중앙하이츠아파트,"3,024","3,309",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9033490,상계현대2차아파트,"8,198","4,495",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9008583,상경초등학교,"5,550","2,053",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009320,상계주공15단지,"4,802",934,2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9008811,상계주공14단지,"11,228","1,565",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9008818,14단지상가,"5,347",518,2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009382,상원초등학교,"3,576","1,328",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012109,청원고등학교후문,"3,107","2,499",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009346,상계주공13단지,"1,630",755,2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009334,보람아파트정문,"8,950","5,406",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009273,지에스마트,"7,637","2,670",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012110,보람1차후문,"8,263","1,685",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009256,온곡중학교,"2,300","1,665",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012086,상계초등학교,402,"11,858",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012088,노원역10번출구,804,"39,929",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9002230,노원역9번출구,"5,638","13,053",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9002234,노원구청,"6,385","5,876",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012090,노원역2번출구,"59,328","1,229",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9006301,상계초등학교,"3,274","1,782",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009222,성원아파트,942,"5,209",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012113,보람1차후문,"2,271","8,239",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009217,지에스마트,607,"7,030",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009270,보람아파트상가,"6,162","7,533",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009264,상계주공13단지,337,"2,756",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012111,청원고등학교후문,"2,412","2,537",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009200,상원초등학교,794,"3,198",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009249,14단지상가,567,"5,791",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009197,상원중학교,964,"7,081",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9009206,상계현대3차아파트,711,"8,236",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9008584,상계현대3차아파트,"1,010","4,096",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9133490,상계현대2차아파트,"7,996","7,398",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9108583,상경초등학교,"4,426",249,2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9109320,상계주공15단지,"3,978",597,2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9011001,노원초등학교,"5,114","4,814",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012082,수락산역,"12,311","17,590",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9008545,홍파복지원미주아파트,"3,222","3,714",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9002902,수락중고등학교,554,"4,033",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9012079,수락리버시티3.4단지,63,"14,567",2018-04-03 12:31
2018-03-01,11110568,노원02,노원02(수락리버시티아파트단지~노원구청),9011334,수락리버시티2단지정문,36,"7,121",2018-04-03 12:31
2018-03-01,11110569,노원03,노원03(석계역~하계역),9035752,석계역1번출구A,"5,844",811,2018-04-03 12:31
2018-03-01,11110569,노원03,노원03(석계역~하계역),9005955,석계역,"2,751",135,2018-04-03 12:31
2018-03-01,11110569,노원03,노원03(석계역~하계역),9031552,공릉1동삼익아파트,834,"1,113",2018-04-03 12:31
2018-03-01,11110569,노원03,노원03(석계역~하계역),9008809,대동아파트,146,959,2018-04-03 12:31
2018-03-01,11110569,노원03,노원03(석계역~하계역),9012051,대주아파트,412,"1,034",2018-04-03 12:31
